id_utente,trip_id,subtrip_id,lat,long,instant_speed,altitude,time,subtrip_type
14252434704690,938154,430992,43.6564166,3.8640533,6.64,87,2024-02-27 15:38:30+00:00,Biking
14252434704690,938154,430992,43.6568745,3.8638813,6.61,88,2024-02-27 15:38:38+00:00,Biking
14252434704690,938154,430992,43.6573216,3.8637354,6.4,88,2024-02-27 15:38:46+00:00,Biking
14252434704690,938154,430992,43.6577811,3.863606,6.53,87,2024-02-27 15:38:54+00:00,Biking
14252434704690,938154,430992,43.6582693,3.8634754,6.81,87,2024-02-27 15:39:02+00:00,Biking
14252434704690,938154,430992,43.6587549,3.8633578,6.84,87,2024-02-27 15:39:10+00:00,Biking
14252434704690,938154,430992,43.6592419,3.8632561,6.83,88,2024-02-27 15:39:18+00:00,Biking
14252434704690,938154,430992,43.6597212,3.8632278,6.71,88,2024-02-27 15:39:26+00:00,Biking
14252434704690,938154,430992,43.660192,3.8633048,6.63,89,2024-02-27 15:39:34+00:00,Biking
14252434704690,938154,430992,43.6606988,3.8633015,6.92,88,2024-02-27 15:39:42+00:00,Biking
14252434704690,938154,430992,43.661158,3.8631014,6.67,85,2024-02-27 15:39:50+00:00,Biking
14252434704690,938154,430992,43.6616508,3.8630042,6.81,86,2024-02-27 15:39:58+00:00,Biking
14252434704690,938154,430992,43.6621338,3.8629724,6.75,86,2024-02-27 15:40:06+00:00,Biking
14252434704690,938154,430992,43.6626271,3.8629742,6.79,87,2024-02-27 15:40:14+00:00,Biking
14252434704690,938154,430992,43.6631061,3.8631114,6.78,87,2024-02-27 15:40:22+00:00,Biking
14252434704690,938154,430992,43.6635486,3.8633672,6.61,88,2024-02-27 15:40:30+00:00,Biking
14252434704690,938154,430992,43.6639899,3.8636175,6.61,88,2024-02-27 15:40:38+00:00,Biking
14252434704690,938154,430992,43.6644792,3.8635838,6.67,88,2024-02-27 15:40:46+00:00,Biking
14252434704690,938154,430992,43.6649433,3.8634005,6.71,88,2024-02-27 15:40:54+00:00,Biking
14252434704690,938154,430992,43.6654182,3.8632759,6.65,88,2024-02-27 15:41:02+00:00,Biking
14252434704690,938154,430992,43.6658785,3.8632216,6.39,90,2024-02-27 15:41:10+00:00,Biking
14252434704690,938154,430992,43.6663807,3.8633059,6.92,89,2024-02-27 15:41:18+00:00,Biking
14252434704690,938154,430992,43.666864,3.863475,6.9,91,2024-02-27 15:41:26+00:00,Biking
14252434704690,938154,430992,43.6673274,3.8635381,6.55,91,2024-02-27 15:41:34+00:00,Biking
14252434704690,938154,430992,43.667812,3.8634625,6.63,92,2024-02-27 15:41:42+00:00,Biking
14252434704690,938154,430992,43.6682749,3.8633207,5.76,93,2024-02-27 15:41:51+00:00,Biking
14252434704690,938154,430992,43.6686705,3.8628993,6.08,94,2024-02-27 15:42:00+00:00,Biking
14252434704690,938154,430992,43.6690521,3.8624888,2.51,98,2024-02-27 15:42:33+00:00,Biking
14252434704690,938154,430992,43.6694308,3.8621006,4.86,101,2024-02-27 15:42:43+00:00,Biking
14252434704690,938154,430992,43.6698452,3.8617307,5.2,102,2024-02-27 15:42:53+00:00,Biking
14252434704690,938154,430992,43.6703455,3.8616707,5.57,104,2024-02-27 15:43:03+00:00,Biking
14252434704690,938154,430992,43.6707515,3.8619448,5.3,101,2024-02-27 15:43:12+00:00,Biking
14252434704690,938154,430992,43.6711723,3.862264,5.89,101,2024-02-27 15:43:21+00:00,Biking
14252434704690,938154,430992,43.6715894,3.8625355,5.41,99,2024-02-27 15:43:30+00:00,Biking
14252434704690,938154,430992,43.6719943,3.862914,5.18,98,2024-02-27 15:43:40+00:00,Biking
14252434704690,938154,430992,43.6722841,3.8634537,6.26,97,2024-02-27 15:43:48+00:00,Biking
14252434704690,938154,430992,43.672576,3.8639903,6.64,95,2024-02-27 15:43:56+00:00,Biking
14252434704690,938154,430992,43.6728374,3.8645294,6.49,95,2024-02-27 15:44:04+00:00,Biking
14252434704690,938154,430992,43.6729241,3.8651387,5.38,96,2024-02-27 15:44:13+00:00,Biking
14252434704690,938154,430992,43.6730554,3.8657689,5.28,98,2024-02-27 15:44:23+00:00,Biking
14252434704690,938154,430992,43.6731934,3.8664134,4.84,100,2024-02-27 15:44:34+00:00,Biking
14252434704690,938154,430992,43.6733291,3.867048,5.3,100,2024-02-27 15:44:44+00:00,Biking
14252434704690,938154,430992,43.6736153,3.8675467,3.29,99,2024-02-27 15:44:57+00:00,Biking
14252434704690,938154,430992,43.6740725,3.8677414,4.78,101,2024-02-27 15:45:16+00:00,Biking
14252434704690,938154,430992,43.6745346,3.8676871,4.94,104,2024-02-27 15:45:27+00:00,Biking
14252434704690,938154,430992,43.6749782,3.8674877,6.19,104,2024-02-27 15:45:36+00:00,Biking
14252434704690,938154,430992,43.6754105,3.8672556,5.14,103,2024-02-27 15:45:46+00:00,Biking
14252434704690,938154,430992,43.6758576,3.8671568,5.13,102,2024-02-27 15:45:56+00:00,Biking
14252434704690,938154,430992,43.6762917,3.8673293,5.27,101,2024-02-27 15:46:05+00:00,Biking
14252434704690,938154,430992,43.6766479,3.8677788,3.24,101,2024-02-27 15:46:19+00:00,Biking
14252434704690,938154,430992,43.677089,3.8675595,2.83,103,2024-02-27 15:46:35+00:00,Biking
14252434704690,938154,430992,43.6775417,3.8673628,4.41,103,2024-02-27 15:46:48+00:00,Biking
14252434704690,938154,430992,43.6779868,3.8672584,5.34,103,2024-02-27 15:46:57+00:00,Biking
14252434704690,938154,430992,43.6784115,3.8669981,5.65,104,2024-02-27 15:47:06+00:00,Biking
